Date,KO,PEP
2021-03-19,44.38773727416992,117.3360595703125
2021-03-22,44.5537109375,120.21491241455078
2021-03-23,44.89441680908203,121.66309356689453
2021-03-24,45.007991790771484,121.09602355957031
2021-03-25,45.444793701171875,121.8114013671875
2021-03-26,46.33585739135742,124.4896240234375
2021-03-29,47.04347610473633,126.33036041259766
2021-03-30,46.43196105957031,124.35002136230469
2021-03-31,46.04757308959961,123.3991470336914
2021-04-01,45.87285232543945,123.25083923339844
2021-04-05,46.13493347167969,124.89095306396484
2021-04-06,46.46689987182617,125.3358154296875
2021-04-07,46.545528411865234,125.1090087890625
2021-04-08,46.40574645996094,124.35002136230469
2021-04-09,46.45816421508789,124.37622833251953
2021-04-12,46.6066780090332,124.76876831054688
2021-04-13,46.379539489746094,124.79495239257812
2021-04-14,46.37080764770508,123.97492980957031
2021-04-15,46.589202880859375,124.14936065673828
2021-04-16,46.89495849609375,125.76329803466797
2021-04-19,47.17451477050781,126.27802276611328
2021-04-20,47.323028564453125,127.11550903320312
2021-04-21,47.7074089050293,128.22344970703125
2021-04-22,47.55891036987305,127.42958068847656
2021-04-23,47.58511734008789,127.22019958496094
2021-04-26,46.87748718261719,125.0654067993164
2021-04-27,46.80760955810547,124.65538024902344
2021-04-28,46.816349029541016,123.73068237304688
2021-04-29,47.40165328979492,125.5713882446289
2021-04-30,47.15704345703125,125.76329803466797
2021-05-03,47.59384536743164,127.1852798461914
2021-05-04,47.296817779541016,125.58883666992188
2021-05-05,47.17451477050781,125.52776336669922
2021-05-06,47.64625930786133,126.98464965820312
2021-05-07,47.620059967041016,126.98464965820312
2021-05-10,47.96949768066406,127.99664306640625
2021-05-11,47.454063415527344,127.06315612792969
2021-05-12,47.20945739746094,125.8243637084961
2021-05-13,47.620059967041016,127.6912841796875
2021-05-14,47.812252044677734,127.8831787109375
2021-05-17,47.733619689941406,127.51679229736328
2021-05-18,47.47154235839844,126.9410171508789
2021-05-19,47.323028564453125,126.87124633789062
2021-05-20,47.74235916137695,128.4415283203125
2021-05-21,47.71615219116211,128.32814025878906
2021-05-24,47.8734016418457,128.98245239257812
2021-05-25,47.86466979980469,129.37501525878906
2021-05-26,48.07432556152344,129.37501525878906
2021-05-27,48.4761848449707,127.81340789794922
2021-05-28,48.30146408081055,129.06092834472656
2021-06-01,48.29273223876953,128.79051208496094
2021-06-02,48.484920501708984,129.30517578125
2021-06-03,48.60723114013672,129.7665557861328
2021-06-04,49.13138198852539,129.91595458984375
2021-06-07,48.95668029785156,129.8368377685547
2021-06-08,48.615962982177734,128.6241455078125
2021-06-09,48.46746063232422,128.38690185546875
2021-06-10,48.84309387207031,129.7050323486328
2021-06-11,49.06149673461914,129.7841339111328
2021-06-14,48.894264221191406,130.5574493408203
2021-06-15,48.771034240722656,130.5662078857422
2021-06-16,48.11970520019531,129.2656707763672
2021-06-17,48.36614990234375,130.5134735107422
2021-06-18,47.32752990722656,127.78933715820312
2021-06-21,47.84685134887695,128.79110717773438
2021-06-22,48.02288818359375,128.98448181152344
2021-06-23,47.635597229003906,127.2884521484375
2021-06-24,47.873252868652344,128.009033203125
2021-06-25,47.8116340637207,128.65927124023438
2021-06-28,47.758827209472656,129.2129364013672
2021-06-29,47.40675354003906,129.12506103515625
2021-06-30,47.626800537109375,130.2059326171875
2021-07-01,47.49477005004883,130.23231506347656
2021-07-02,47.688419342041016,130.85623168945312
2021-07-06,47.424354553222656,131.04953002929688
2021-07-07,47.8116340637207,131.62953186035156
2021-07-08,47.644412994384766,131.69107055664062
2021-07-09,47.93486785888672,131.35714721679688
2021-07-12,47.95246505737305,131.3834686279297
2021-07-13,48.42776870727539,134.4152069091797
2021-07-14,49.519203186035156,135.80360412597656
2021-07-15,49.677635192871094,136.4275360107422
2021-07-16,49.642417907714844,136.928466796875
2021-07-19,49.05270004272461,136.910888671875
2021-07-20,49.14071273803711,136.928466796875
2021-07-21,49.77444839477539,136.4187774658203
2021-07-22,49.704036712646484,136.37486267089844
2021-07-23,50.1793327331543,138.12355041503906
2021-07-26,50.22334671020508,138.0269317626953
2021-07-27,50.399383544921875,138.79139709472656
2021-07-28,49.941688537597656,137.51722717285156
2021-07-29,50.214542388916016,137.79844665527344
2021-07-30,50.196937561035156,137.9214630126953
2021-08-02,50.064910888671875,137.36782836914062
2021-08-03,50.10011291503906,137.6753692626953
2021-08-04,49.378360748291016,135.37306213378906
2021-08-05,49.730438232421875,135.6015167236328
2021-08-06,49.85366439819336,135.61907958984375
2021-08-09,49.86247634887695,135.6366729736328
2021-08-10,49.99449920654297,135.7069854736328
